explorer,model,seed,mean_1st_dim,var_1st_dim,time,jitter_std,n_logprob,n_steps,miness,minKSess,acceptance_prob,step_size,n_rounds,energy_jump_dist
adaptive MALA,orbital,3,0.0,0.0,1.1656082909999999,0.0,131068,65534,NaN,0.9591140385132109,0.0,0.1,15,NaN
NUTS,orbital,3,0.23094824839217779,2.428696917405261,11.850747711,0.0,131068,628714,65.74408614880679,0.754693829460248,0.8649002547935138,0.0001291649938523096,15,937.0015402958413
DRHMC,orbital,3,0.0,0.0,1.616400458,0.0,0,0,NaN,0.754693829460248,0.0,0.1,15,NaN
AutoStep MALA,orbital,4,0.0,0.0,2.286937917,0.0,196602,393204,NaN,0.754693829460248,NaN,1.0,15,0.0
adaptive MALA,orbital,4,0.0,0.0,1.210349999,0.0,131068,65534,NaN,0.754693829460248,0.0,0.1,15,NaN
NUTS,orbital,4,-0.2117915704168665,4.6241400157951125,26.949407833000002,0.0,131068,1599418,65.84204427391947,0.754693829460248,0.8392094037674822,0.011712865113817547,15,1.1720825178964893
DRHMC,orbital,4,0.0,0.0,1.6177875,0.0,0,0,NaN,0.754693829460248,0.0,0.1,15,NaN
AutoStep MALA,orbital,5,0.0,0.0,2.285296084,0.0,196602,393204,NaN,0.754693829460248,NaN,1.0,15,0.0
adaptive MALA,orbital,5,0.0,0.0,1.1562370409999998,0.0,131068,65534,NaN,0.754693829460248,0.0,0.1,15,NaN
NUTS,orbital,5,0.19391226287074625,2.0010169032272733,12.715276126,0.0,131068,699180,65.72969624136972,0.754693829460248,0.8609284089982523,6.100336912193333e-7,15,0.4004327245912717
DRHMC,orbital,5,0.0,0.0,1.606851209,0.0,0,0,NaN,0.754693829460248,0.0,0.1,15,NaN
AutoStep MALA,orbital,6,0.0,0.0,2.297108751,0.0,196602,393204,NaN,0.754693829460248,NaN,1.0,15,0.0
adaptive MALA,orbital,6,0.0,0.0,1.163512083,0.0,131068,65534,NaN,0.754693829460248,0.0,0.1,15,NaN
NUTS,orbital,6,2.8537533343461674,55.036206403048226,9.68595125,0.0,131068,483644,65.88323388371853,0.754693829460248,0.15270086654224846,0.002662580111394113,15,2.0164783990987853
DRHMC,orbital,6,0.0,0.0,1.609951666,0.0,0,0,NaN,0.754693829460248,0.0,0.1,15,NaN
AutoStep MALA,orbital,7,0.0,0.0,2.309069751,0.0,196602,393204,NaN,0.754693829460248,NaN,1.0,15,0.0
adaptive MALA,orbital,7,0.0,0.0,1.169663459,0.0,131068,65534,NaN,0.754693829460248,0.0,0.1,15,NaN
NUTS,orbital,7,0.5187422848491671,3.337580013110562,7.725383624999999,0.0,131068,377261,66.2280676343095,0.754693829460248,0.14509619118037242,0.00019098058687233983,15,1.3983029308829222
DRHMC,orbital,7,0.0,0.0,1.600037211,0.0,0,0,NaN,0.754693829460248,0.0,0.1,15,NaN
AutoStep MALA,orbital,8,0.0,0.0,2.298587791,0.0,196602,393204,NaN,0.754693829460248,NaN,1.0,15,0.0
adaptive MALA,orbital,8,0.0,0.0,1.154430998,0.0,131068,65534,NaN,0.754693829460248,0.0,0.1,15,NaN
NUTS,orbital,8,0.22597436752500988,4.440360017958678,13.739060915,0.0,131068,763874,66.42941563211043,0.754693829460248,0.1668278510567507,7.846024883558734e-6,15,0.4075060902701689
DRHMC,orbital,8,0.0,0.0,1.6163585,0.0,0,0,NaN,0.754693829460248,0.0,0.1,15,NaN
AutoStep MALA,orbital,9,0.0,0.0,2.2903480829999996,0.0,196602,393204,NaN,0.754693829460248,NaN,1.0,15,0.0
adaptive MALA,orbital,9,0.0,0.0,1.2384658339999999,0.0,131068,65534,NaN,0.754693829460248,0.0,0.1,15,NaN
NUTS,orbital,9,0.4551379206041824,5.758577314768373,27.329382500999998,0.0,131068,1610603,65.74343404701143,0.754693829460248,0.8313947775283739,0.009344278884674524,15,1.2549084266950485
DRHMC,orbital,9,0.0,0.0,1.628838583,0.0,0,0,NaN,0.754693829460248,0.0,0.1,15,NaN
AutoStep MALA,orbital,10,0.0,0.0,2.259095919,0.0,196602,393204,NaN,0.754693829460248,NaN,1.0,15,0.0
adaptive MALA,orbital,10,0.0,0.0,1.155167874,0.0,131068,65534,NaN,0.754693829460248,0.0,0.1,15,NaN
NUTS,orbital,10,0.0032226355454904737,3.373110886871176,26.654642667,0.0,131068,1612513,65.8523410668596,0.754693829460248,0.7958912239510102,0.009312115771438487,15,1.2966275833916299
DRHMC,orbital,10,0.0,0.0,1.6051671660000002,0.0,0,0,NaN,0.754693829460248,0.0,0.1,15,NaN
HitAndRunSlicer,kilpisjarvi,1,-54.91254429278195,642.7292591842977,2.097014459,0.0,5961199,3008369,86.60134159374849,151.80157830764716,1.0,10.0,15,0.6292499280167493
AutoStep RWMH,kilpisjarvi,1,0.16671131095171698,0.052693256753646625,0.669084958,0.0,1191724,631542,49.28349244269479,0.7834261743658302,0.570792969654402,2.891443943127698e-5,15,0.16012169781977914
adaptive RWMH,kilpisjarvi,1,1.2188909365259157,1.6508093432074793,2.932046458,0.0,131068,0,45.469784881496345,0.7780222068275854,3.051850947599719e-5,0.0,15,0.00015176600468925046
HitAndRunSlicer,kilpisjarvi,2,-61.326129016238845,605.03758691899,1.865384335,0.0,5670404,2904452,85.85949079290138,163.3603223927131,1.0,10.0,15,0.6239387357709661
AutoStep RWMH,kilpisjarvi,2,0.09226212351827397,0.007271889333786041,0.6332576649999999,0.0,1199517,630174,49.4098980196025,0.7832191627912998,0.5713847065798078,3.0024535763290746e-5,15,0.16497841102794572
adaptive RWMH,kilpisjarvi,2,0.9888783572590687,0.7607336360268404,0.985528293,0.0,131068,0,NaN,0.7547802047284548,0.0,0.0,15,0.0
HitAndRunSlicer,kilpisjarvi,3,-57.17796892749907,702.7529655393188,1.961041957,0.0,5852397,2967582,86.61067834922888,149.06390605144566,1.0,10.0,15,0.6294024626655921
AutoStep RWMH,kilpisjarvi,3,-0.09520138728800966,0.002931509791967624,0.652173003,0.0,1181815,624120,49.729031951791626,0.7838282547230492,0.5627259759181678,2.5799281793536857e-5,15,0.1599814772298642
adaptive RWMH,kilpisjarvi,3,2.161124627172271,3.717553724984036,0.809056751,0.0,131068,0,42.94962256111643,0.754693829460248,0.00012207403790398877,0.0,15,0.0007365253000032906
HitAndRunSlicer,kilpisjarvi,4,-52.5384442504372,686.70164340976,1.997693333,0.0,5898630,3044942,89.03720706012334,28.84005106364211,1.0,10.0,15,0.6283148178532292
AutoStep RWMH,kilpisjarvi,4,0.17638819420364615,0.0033756693222806184,0.677389502,0.0,1192362,631704,49.26771575530602,0.7829878939971381,0.5697035120127697,2.8446695653469218e-5,15,0.15977669462005772
adaptive RWMH,kilpisjarvi,4,3.209679136984038,22.943897599418648,1.0076006259999999,0.0,131068,0,37.43742387165877,0.7680836904540607,3.051850947599719e-5,0.0,15,0.00012651033685727025
HitAndRunSlicer,kilpisjarvi,5,-54.353316714580714,813.4782176509078,1.888863959,0.0,5852017,2975715,84.38169453852338,169.3822958500214,1.0,10.0,15,0.619814354020047
AutoStep RWMH,kilpisjarvi,5,-0.23959432830174268,0.01694337322402452,0.633538457,0.0,1194012,629556,49.976638701657045,0.7844990768553387,0.5611862572407863,2.9988356069401443e-5,15,0.16139954664420414
adaptive RWMH,kilpisjarvi,5,0.9444265877367354,1.0547323895591365,0.724116041,0.0,131068,0,48.20460143593982,0.76021695651586,3.051850947599719e-5,0.0,15,0.0002774763890761187
HitAndRunSlicer,kilpisjarvi,6,-60.71064920767334,760.1211301993485,1.9703083769999998,0.0,5815699,2968432,90.39623545178397,169.99228661292017,1.0,10.0,15,0.6293983270568023
AutoStep RWMH,kilpisjarvi,6,0.07098726425244238,0.01563667482043346,0.6626779970000001,0.0,1191263,631179,49.44573193147095,0.7834139949426101,0.564122345542586,2.7139995917358848e-5,15,0.1540299123643971
adaptive RWMH,kilpisjarvi,6,0.9926137958640412,0.7496928699171467,1.009659916,0.0,131068,0,45.53205857042256,0.7779860467981473,3.051850947599719e-5,0.0,15,0.00038811197094724357
HitAndRunSlicer,kilpisjarvi,7,-57.24599143181482,953.5164956081866,1.930877791,0.0,5843325,2976891,81.0401937968967,129.21159877067777,1.0,10.0,15,0.6327843566836804
AutoStep RWMH,kilpisjarvi,7,0.19427994622693662,0.0015404878373774674,0.661277666,0.0,1197058,635033,49.237540322908,0.7829513872356414,0.5642252232795547,3.026237040192839e-5,15,0.1569954696178979
adaptive RWMH,kilpisjarvi,7,-0.8350721393175392,19.11009924643987,0.782620334,0.0,131068,0,58.53044166752769,0.754693829460248,3.051850947599719e-5,0.0,15,0.0008907674159686131
HitAndRunSlicer,kilpisjarvi,8,-61.49170944295769,635.1486001088695,1.975631082,0.0,5916000,2991609,83.44090394724263,157.61151864420833,1.0,10.0,15,0.6264251729497682
AutoStep RWMH,kilpisjarvi,8,0.018139340981288835,0.0018589963544504546,0.798334793,0.0,1193232,636203,49.53567813853065,0.7834992568699874,0.5699341994675369,2.7777731879583558e-5,15,0.1505410490981398
adaptive RWMH,kilpisjarvi,8,3.8348633813431827,32.61541916110786,1.030364875,0.0,131068,0,35.7046250788308,0.7670147771532453,3.051850947599719e-5,0.0,15,0.000199850496652251
HitAndRunSlicer,kilpisjarvi,9,-58.441152453537384,892.3442791576061,2.078268624,0.0,5879984,3000665,80.7163609211344,154.0468102722998,1.0,10.0,15,0.6117104761342876
AutoStep RWMH,kilpisjarvi,9,-0.07047000818564146,0.04720870910943113,0.762989667,0.0,1194139,634668,49.68602899608454,0.78431603998563,0.570937169752846,2.7997768814570573e-5,15,0.1529927204509571
adaptive RWMH,kilpisjarvi,9,-1.250387318932265,16.083434684713694,0.771742916,0.0,131068,0,61.15597334349444,0.7572105320594198,6.103701895199438e-5,0.0,15,0.00026062188917245447
HitAndRunSlicer,kilpisjarvi,10,-60.713217727036934,1277.4032144509558,1.9241543760000002,0.0,5952547,2993946,74.63254495862142,112.21255282907909,1.0,10.0,15,0.6252245544014499
AutoStep RWMH,kilpisjarvi,10,0.43642933534494727,0.010901194078927272,0.6486050409999999,0.0,1190908,636179,48.831859422805586,0.7825135051736506,0.5705462384275065,2.6907341362320337e-5,15,0.15475349212081058
adaptive RWMH,kilpisjarvi,10,0.7296357211731505,0.7453999117799918,1.072675667,0.0,131068,0,49.33453841813305,0.7836454525606467,6.103701895199438e-5,0.0,15,0.00037508829706977263
HitAndRunSlicer,orbital,1,-1.7008232429409378,0.0005186283154551569,9.161117333,0.0,6028399,3129948,66.05948810939786,0.8468618056151124,1.0,10.0,15,0.7842673600221084
AutoStep RWMH,orbital,1,-1.6338553887615346,5.212835571928281e-6,2.0890675009999997,0.0,842682,422241,65.91858844127732,0.8347490158950689,0.529735042273207,2.2577042930932966e-5,15,0.2128812832772286
adaptive RWMH,orbital,1,0.013744046729310769,11.206756576170775,1.106855207,0.0,131068,0,NaN,0.754693829460248,0.0,0.0,15,0.0
HitAndRunSlicer,orbital,2,-1.5745830260848315,0.0006287310785577887,9.208987624999999,0.0,6077476,3147047,66.05622128680203,0.820186885118329,1.0,10.0,15,0.762235704769816
AutoStep RWMH,orbital,2,-1.630652390856258,1.5583467419906734e-6,2.104184874,0.0,846428,423095,65.90197920072409,0.8367889080678022,0.529801192612662,2.2330536545591236e-5,15,0.2136379687914879
